SaleID,DateTime,MachineID,LocationID,ProductID,ProductName,Category,Price,Quantity,TotalLine,PaymentType,Route,Region,City,Zone
S00683,2024-05-30 04:24:00,MAQ002,CLIENTE022,P003,Agua Mineral,Bebida,900,3,2700,QR,Ruta A,Valparaíso,Viña del Mar,Costa
S00684,2024-02-04 05:38:00,MAQ012,CLIENTE031,P005,Barra de Cereal,Snack,800,1,800,Tarjeta,Ruta C,Región Metropolitana,Santiago,Centro
S00685,2024-10-16 08:48:00,MAQ020,CLIENTE006,P003,Agua Mineral,Bebida,900,2,1800,QR,Ruta D,Valparaíso,Viña del Mar,Costa
S00686,2024-02-25 05:40:00,MAQ002,CLIENTE048,P001,Coca-Cola,Bebida,1200,2,2400,Tarjeta,Ruta C,Araucanía,Temuco,Sur
S00687,2024-12-15 20:21:00,MAQ002,CLIENTE008,P008,Energética,Bebida,1600,2,3200,Tarjeta,Ruta E,Región Metropolitana,Santiago,Centro
S00688,2024-09-28 18:48:00,MAQ017,CLIENTE042,P009,Jugo Natural,Bebida,1400,3,4200,QR,Ruta A,Región Metropolitana,Santiago,Centro
S00689,2024-05-29 16:10:00,MAQ019,CLIENTE038,P005,Barra de Cereal,Snack,800,1,800,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S00690,2024-09-13 04:23:00,MAQ007,CLIENTE010,P010,Chocolate,Snack,1700,3,5100,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S00691,2024-06-21 16:08:00,MAQ006,CLIENTE026,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta B,Biobío,Concepción,Sur
S00692,2024-09-08 12:07:00,MAQ016,CLIENTE007,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta C,Valparaíso,Viña del Mar,Costa
S00693,2024-07-03 18:34:00,MAQ016,CLIENTE014,P006,Galletas,Snack,1000,3,3000,Efectivo,Ruta B,Araucanía,Temuco,Sur
S00694,2024-09-23 03:23:00,MAQ012,CLIENTE022,P001,Coca-Cola,Bebida,1200,1,1200,QR,Ruta C,Región Metropolitana,Santiago,Centro
S00695,2024-04-30 15:31:00,MAQ003,CLIENTE047,P002,Pepsi,Bebida,1100,3,3300,Tarjeta,Ruta E,Antofagasta,Antofagasta,Norte
S00696,2024-10-15 23:34:00,MAQ014,CLIENTE049,P006,Galletas,Snack,1000,3,3000,Tarjeta,Ruta C,Araucanía,Temuco,Sur
S00697,2024-01-25 10:26:00,MAQ016,CLIENTE001,P006,Galletas,Snack,1000,1,1000,QR,Ruta D,Antofagasta,Antofagasta,Norte
S00698,2024-01-07 02:13:00,MAQ004,CLIENTE008,P001,Coca-Cola,Bebida,1200,2,2400,Efectivo,Ruta E,Biobío,Concepción,Sur
S00699,2024-09-01 16:56:00,MAQ013,CLIENTE005,P007,Café en lata,Bebida,1300,2,2600,QR,Ruta A,Región Metropolitana,Santiago,Centro
S00700,2024-12-13 18:45:00,MAQ004,CLIENTE027,P006,Galletas,Snack,1000,1,1000,QR,Ruta B,Valparaíso,Viña del Mar,Costa
S00701,2024-01-28 13:43:00,MAQ011,CLIENTE017,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta B,Valparaíso,Viña del Mar,Costa
S00702,2024-12-13 22:21:00,MAQ005,CLIENTE031,P003,Agua Mineral,Bebida,900,1,900,QR,Ruta B,Biobío,Concepción,Sur
S00703,2024-06-07 22:38:00,MAQ009,CLIENTE025,P008,Energética,Bebida,1600,1,1600,Tarjeta,Ruta E,Región Metropolitana,Santiago,Centro
S00704,2024-01-24 15:16:00,MAQ006,CLIENTE044,P003,Agua Mineral,Bebida,900,3,2700,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S00705,2024-11-11 17:51:00,MAQ007,CLIENTE014,P002,Pepsi,Bebida,1100,2,2200,Efectivo,Ruta B,Biobío,Concepción,Sur
S00706,2024-10-26 12:09:00,MAQ017,CLIENTE044,P007,Café en lata,Bebida,1300,3,3900,QR,Ruta D,Región Metropolitana,Santiago,Centro
S00707,2024-12-20 21:49:00,MAQ004,CLIENTE044,P002,Pepsi,Bebida,1100,1,1100,QR,Ruta B,Biobío,Concepción,Sur
S00708,2024-08-03 05:16:00,MAQ001,CLIENTE021,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta B,Región Metropolitana,Santiago,Centro
S00709,2024-08-22 06:07:00,MAQ012,CLIENTE030,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta B,Antofagasta,Antofagasta,Norte
S00710,2024-04-09 11:29:00,MAQ013,CLIENTE002,P001,Coca-Cola,Bebida,1200,3,3600,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S00711,2024-10-14 12:09:00,MAQ007,CLIENTE020,P007,Café en lata,Bebida,1300,1,1300,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S00712,2024-01-21 18:12:00,MAQ006,CLIENTE040,P006,Galletas,Snack,1000,2,2000,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S00713,2024-05-06 17:59:00,MAQ020,CLIENTE033,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S00714,2024-03-07 12:54:00,MAQ001,CLIENTE007,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta B,Valparaíso,Viña del Mar,Costa
S00715,2024-05-30 21:27:00,MAQ015,CLIENTE048,P010,Chocolate,Snack,1700,1,1700,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S00716,2024-10-08 20:00:00,MAQ011,CLIENTE050,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta E,Araucanía,Temuco,Sur
S00717,2024-01-12 18:11:00,MAQ003,CLIENTE018,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta E,Región Metropolitana,Santiago,Centro
S00718,2024-05-07 13:21:00,MAQ004,CLIENTE019,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta C,Araucanía,Temuco,Sur
S00719,2024-05-18 04:44:00,MAQ003,CLIENTE046,P007,Café en lata,Bebida,1300,3,3900,QR,Ruta D,Valparaíso,Viña del Mar,Costa
S00720,2024-10-04 04:11:00,MAQ014,CLIENTE049,P001,Coca-Cola,Bebida,1200,3,3600,Tarjeta,Ruta A,Región Metropolitana,Santiago,Centro
S00721,2024-12-22 21:21:00,MAQ009,CLIENTE026,P007,Café en lata,Bebida,1300,3,3900,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S00722,2024-05-08 12:04:00,MAQ019,CLIENTE048,P008,Energética,Bebida,1600,3,4800,Efectivo,Ruta C,Araucanía,Temuco,Sur
S00723,2024-02-23 02:22:00,MAQ014,CLIENTE038,P006,Galletas,Snack,1000,2,2000,Tarjeta,Ruta D,Antofagasta,Antofagasta,Norte
S00724,2024-09-20 01:35:00,MAQ019,CLIENTE029,P003,Agua Mineral,Bebida,900,2,1800,QR,Ruta C,Antofagasta,Antofagasta,Norte
S00725,2024-03-21 09:25:00,MAQ018,CLIENTE050,P009,Jugo Natural,Bebida,1400,3,4200,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S00726,2024-04-12 07:51:00,MAQ002,CLIENTE023,P009,Jugo Natural,Bebida,1400,2,2800,Tarjeta,Ruta A,Valparaíso,Viña del Mar,Costa
S00727,2024-04-04 23:17:00,MAQ020,CLIENTE043,P002,Pepsi,Bebida,1100,1,1100,Tarjeta,Ruta A,Región Metropolitana,Santiago,Centro
S00728,2024-03-06 02:22:00,MAQ005,CLIENTE026,P006,Galletas,Snack,1000,3,3000,QR,Ruta E,Araucanía,Temuco,Sur
S00729,2024-06-08 08:00:00,MAQ019,CLIENTE007,P004,Papas Fritas,Snack,1500,1,1500,Tarjeta,Ruta D,Araucanía,Temuco,Sur
S00730,2024-07-16 08:07:00,MAQ013,CLIENTE039,P001,Coca-Cola,Bebida,1200,1,1200,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S00731,2024-12-12 00:07:00,MAQ001,CLIENTE014,P005,Barra de Cereal,Snack,800,3,2400,QR,Ruta A,Biobío,Concepción,Sur
S00732,2024-06-25 05:05:00,MAQ008,CLIENTE045,P002,Pepsi,Bebida,1100,1,1100,QR,Ruta B,Araucanía,Temuco,Sur
S00733,2024-08-28 09:56:00,MAQ017,CLIENTE047,P008,Energética,Bebida,1600,1,1600,QR,Ruta E,Biobío,Concepción,Sur
S00734,2024-01-15 12:15:00,MAQ007,CLIENTE032,P003,Agua Mineral,Bebida,900,3,2700,Efectivo,Ruta A,Biobío,Concepción,Sur
S00735,2024-02-09 02:04:00,MAQ017,CLIENTE020,P004,Papas Fritas,Snack,1500,3,4500,Efectivo,Ruta A,Araucanía,Temuco,Sur
S00736,2024-06-24 02:28:00,MAQ019,CLIENTE022,P005,Barra de Cereal,Snack,800,3,2400,Tarjeta,Ruta D,Araucanía,Temuco,Sur
S00737,2024-02-06 20:51:00,MAQ019,CLIENTE020,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta B,Biobío,Concepción,Sur
S00738,2024-03-17 05:46:00,MAQ012,CLIENTE026,P008,Energética,Bebida,1600,1,1600,QR,Ruta B,Antofagasta,Antofagasta,Norte
S00739,2024-08-12 08:13:00,MAQ016,CLIENTE002,P010,Chocolate,Snack,1700,3,5100,Efectivo,Ruta B,Biobío,Concepción,Sur
S00740,2024-01-09 03:49:00,MAQ014,CLIENTE002,P006,Galletas,Snack,1000,3,3000,Tarjeta,Ruta E,Valparaíso,Viña del Mar,Costa
S00741,2024-04-26 17:55:00,MAQ003,CLIENTE047,P004,Papas Fritas,Snack,1500,3,4500,QR,Ruta A,Biobío,Concepción,Sur
S00742,2024-02-25 00:10:00,MAQ015,CLIENTE024,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S00743,2024-05-04 05:40:00,MAQ020,CLIENTE030,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S00744,2024-09-05 19:57:00,MAQ012,CLIENTE016,P003,Agua Mineral,Bebida,900,3,2700,Efectivo,Ruta B,Biobío,Concepción,Sur
S00745,2024-07-15 03:42:00,MAQ006,CLIENTE015,P004,Papas Fritas,Snack,1500,1,1500,Tarjeta,Ruta B,Biobío,Concepción,Sur
S00746,2024-06-10 09:45:00,MAQ012,CLIENTE037,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta A,Región Metropolitana,Santiago,Centro
S00747,2024-03-03 12:01:00,MAQ002,CLIENTE048,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta C,Araucanía,Temuco,Sur
S00748,2024-12-04 03:02:00,MAQ018,CLIENTE013,P006,Galletas,Snack,1000,2,2000,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S00749,2024-10-29 06:15:00,MAQ014,CLIENTE046,P002,Pepsi,Bebida,1100,1,1100,QR,Ruta A,Valparaíso,Viña del Mar,Costa
S00750,2024-08-07 10:50:00,MAQ015,CLIENTE005,P001,Coca-Cola,Bebida,1200,1,1200,QR,Ruta A,Biobío,Concepción,Sur
S00751,2024-10-11 08:06:00,MAQ019,CLIENTE043,P008,Energética,Bebida,1600,2,3200,QR,Ruta B,Región Metropolitana,Santiago,Centro
S00752,2024-04-30 14:36:00,MAQ004,CLIENTE044,P005,Barra de Cereal,Snack,800,2,1600,Tarjeta,Ruta E,Biobío,Concepción,Sur
S00753,2024-11-27 15:04:00,MAQ010,CLIENTE033,P002,Pepsi,Bebida,1100,3,3300,Efectivo,Ruta C,Región Metropolitana,Santiago,Centro
S00754,2024-05-27 04:11:00,MAQ003,CLIENTE002,P002,Pepsi,Bebida,1100,3,3300,QR,Ruta D,Biobío,Concepción,Sur
S00755,2024-05-17 20:53:00,MAQ020,CLIENTE049,P003,Agua Mineral,Bebida,900,1,900,Efectivo,Ruta D,Biobío,Concepción,Sur
S00756,2024-12-28 16:58:00,MAQ008,CLIENTE007,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta D,Región Metropolitana,Santiago,Centro
S00757,2024-01-20 09:56:00,MAQ016,CLIENTE045,P009,Jugo Natural,Bebida,1400,2,2800,QR,Ruta C,Antofagasta,Antofagasta,Norte
S00758,2024-02-13 01:45:00,MAQ016,CLIENTE033,P005,Barra de Cereal,Snack,800,3,2400,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S00759,2024-01-15 12:35:00,MAQ004,CLIENTE022,P009,Jugo Natural,Bebida,1400,2,2800,Efectivo,Ruta A,Valparaíso,Viña del Mar,Costa
S00760,2024-07-03 08:21:00,MAQ011,CLIENTE035,P004,Papas Fritas,Snack,1500,1,1500,Tarjeta,Ruta B,Biobío,Concepción,Sur
S00761,2024-08-11 09:18:00,MAQ017,CLIENTE025,P008,Energética,Bebida,1600,3,4800,Tarjeta,Ruta D,Antofagasta,Antofagasta,Norte
S00762,2024-03-22 18:35:00,MAQ019,CLIENTE010,P007,Café en lata,Bebida,1300,3,3900,Efectivo,Ruta A,Antofagasta,Antofagasta,Norte
S00763,2024-11-13 15:00:00,MAQ014,CLIENTE004,P003,Agua Mineral,Bebida,900,1,900,Tarjeta,Ruta D,Biobío,Concepción,Sur
S00764,2024-09-20 21:53:00,MAQ017,CLIENTE007,P010,Chocolate,Snack,1700,3,5100,QR,Ruta D,Biobío,Concepción,Sur
S00765,2024-04-27 05:14:00,MAQ009,CLIENTE003,P005,Barra de Cereal,Snack,800,1,800,Efectivo,Ruta B,Valparaíso,Viña del Mar,Costa
S00766,2024-04-27 05:56:00,MAQ014,CLIENTE012,P001,Coca-Cola,Bebida,1200,1,1200,Efectivo,Ruta E,Región Metropolitana,Santiago,Centro
S00767,2024-07-20 08:22:00,MAQ006,CLIENTE006,P002,Pepsi,Bebida,1100,3,3300,QR,Ruta C,Región Metropolitana,Santiago,Centro
S00768,2024-11-19 04:56:00,MAQ019,CLIENTE035,P005,Barra de Cereal,Snack,800,2,1600,QR,Ruta A,Biobío,Concepción,Sur
S00769,2024-03-23 16:52:00,MAQ010,CLIENTE002,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S00770,2024-01-05 11:26:00,MAQ002,CLIENTE008,P009,Jugo Natural,Bebida,1400,1,1400,Efectivo,Ruta A,Araucanía,Temuco,Sur
S00771,2024-01-23 06:01:00,MAQ016,CLIENTE039,P004,Papas Fritas,Snack,1500,3,4500,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S00772,2024-09-08 16:16:00,MAQ014,CLIENTE043,P007,Café en lata,Bebida,1300,3,3900,QR,Ruta A,Región Metropolitana,Santiago,Centro
S00773,2024-12-25 20:03:00,MAQ015,CLIENTE039,P010,Chocolate,Snack,1700,1,1700,QR,Ruta E,Valparaíso,Viña del Mar,Costa
S00774,2024-03-07 14:11:00,MAQ004,CLIENTE013,P010,Chocolate,Snack,1700,2,3400,Efectivo,Ruta E,Región Metropolitana,Santiago,Centro
S00775,2024-11-25 20:13:00,MAQ001,CLIENTE043,P004,Papas Fritas,Snack,1500,1,1500,Efectivo,Ruta B,Araucanía,Temuco,Sur
S00776,2024-12-02 11:17:00,MAQ002,CLIENTE010,P010,Chocolate,Snack,1700,3,5100,Efectivo,Ruta E,Región Metropolitana,Santiago,Centro
S00777,2024-04-15 16:11:00,MAQ019,CLIENTE005,P006,Galletas,Snack,1000,3,3000,QR,Ruta B,Araucanía,Temuco,Sur
S00778,2024-11-19 11:39:00,MAQ002,CLIENTE050,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta A,Valparaíso,Viña del Mar,Costa
S00779,2024-09-29 13:57:00,MAQ020,CLIENTE049,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta E,Antofagasta,Antofagasta,Norte
S00780,2024-08-01 23:02:00,MAQ005,CLIENTE024,P004,Papas Fritas,Snack,1500,2,3000,QR,Ruta B,Región Metropolitana,Santiago,Centro
S00781,2024-11-08 15:02:00,MAQ008,CLIENTE049,P010,Chocolate,Snack,1700,2,3400,QR,Ruta C,Valparaíso,Viña del Mar,Costa
S00782,2024-01-08 19:28:00,MAQ012,CLIENTE031,P009,Jugo Natural,Bebida,1400,1,1400,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S00783,2024-10-11 17:03:00,MAQ017,CLIENTE046,P005,Barra de Cereal,Snack,800,3,2400,Efectivo,Ruta D,Valparaíso,Viña del Mar,Costa
S00784,2024-11-09 04:20:00,MAQ012,CLIENTE026,P009,Jugo Natural,Bebida,1400,3,4200,QR,Ruta B,Región Metropolitana,Santiago,Centro
S00785,2024-05-14 23:10:00,MAQ014,CLIENTE012,P002,Pepsi,Bebida,1100,3,3300,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S00786,2024-01-09 08:55:00,MAQ011,CLIENTE015,P001,Coca-Cola,Bebida,1200,3,3600,QR,Ruta D,Araucanía,Temuco,Sur
S00787,2024-12-15 02:41:00,MAQ020,CLIENTE043,P010,Chocolate,Snack,1700,3,5100,QR,Ruta A,Valparaíso,Viña del Mar,Costa
S00788,2024-12-12 21:37:00,MAQ011,CLIENTE025,P004,Papas Fritas,Snack,1500,3,4500,QR,Ruta A,Antofagasta,Antofagasta,Norte
S00789,2024-04-27 05:32:00,MAQ004,CLIENTE015,P007,Café en lata,Bebida,1300,3,3900,Efectivo,Ruta C,Antofagasta,Antofagasta,Norte
S00790,2024-07-15 10:16:00,MAQ009,CLIENTE014,P007,Café en lata,Bebida,1300,2,2600,QR,Ruta B,Biobío,Concepción,Sur
S00791,2024-03-09 14:54:00,MAQ007,CLIENTE025,P010,Chocolate,Snack,1700,1,1700,QR,Ruta C,Araucanía,Temuco,Sur
S00792,2024-10-08 09:33:00,MAQ008,CLIENTE049,P004,Papas Fritas,Snack,1500,2,3000,Efectivo,Ruta B,Valparaíso,Viña del Mar,Costa
S00793,2024-06-17 05:56:00,MAQ018,CLIENTE044,P004,Papas Fritas,Snack,1500,3,4500,QR,Ruta A,Araucanía,Temuco,Sur
S00794,2024-12-27 09:58:00,MAQ010,CLIENTE013,P007,Café en lata,Bebida,1300,1,1300,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S00795,2024-07-18 05:11:00,MAQ006,CLIENTE013,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta C,Biobío,Concepción,Sur
S00796,2024-09-10 21:17:00,MAQ020,CLIENTE026,P008,Energética,Bebida,1600,1,1600,Efectivo,Ruta B,Región Metropolitana,Santiago,Centro
S00797,2024-12-21 05:19:00,MAQ016,CLIENTE036,P005,Barra de Cereal,Snack,800,2,1600,Efectivo,Ruta A,Antofagasta,Antofagasta,Norte
S00798,2024-12-12 08:27:00,MAQ019,CLIENTE003,P001,Coca-Cola,Bebida,1200,1,1200,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S00799,2024-11-11 15:50:00,MAQ018,CLIENTE022,P002,Pepsi,Bebida,1100,2,2200,QR,Ruta E,Araucanía,Temuco,Sur
S00800,2024-02-28 18:11:00,MAQ009,CLIENTE028,P002,Pepsi,Bebida,1100,1,1100,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S00801,2024-07-13 01:02:00,MAQ019,CLIENTE044,P010,Chocolate,Snack,1700,2,3400,Tarjeta,Ruta A,Biobío,Concepción,Sur
S00802,2024-10-09 11:44:00,MAQ011,CLIENTE029,P007,Café en lata,Bebida,1300,2,2600,QR,Ruta A,Araucanía,Temuco,Sur
S00803,2024-07-25 08:56:00,MAQ005,CLIENTE031,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S00804,2024-06-13 18:56:00,MAQ018,CLIENTE045,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta D,Antofagasta,Antofagasta,Norte
S00805,2024-08-25 08:31:00,MAQ007,CLIENTE022,P008,Energética,Bebida,1600,2,3200,QR,Ruta C,Región Metropolitana,Santiago,Centro
S00806,2024-02-04 10:10:00,MAQ014,CLIENTE035,P008,Energética,Bebida,1600,1,1600,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S00807,2024-04-27 12:37:00,MAQ018,CLIENTE014,P005,Barra de Cereal,Snack,800,2,1600,QR,Ruta A,Región Metropolitana,Santiago,Centro
S00808,2024-03-25 22:55:00,MAQ016,CLIENTE004,P008,Energética,Bebida,1600,2,3200,QR,Ruta C,Biobío,Concepción,Sur
S00809,2024-09-06 16:56:00,MAQ017,CLIENTE010,P004,Papas Fritas,Snack,1500,1,1500,QR,Ruta C,Biobío,Concepción,Sur
S00810,2024-04-29 08:06:00,MAQ012,CLIENTE007,P004,Papas Fritas,Snack,1500,3,4500,QR,Ruta E,Región Metropolitana,Santiago,Centro
S00811,2024-11-12 15:26:00,MAQ006,CLIENTE026,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta B,Biobío,Concepción,Sur
S00812,2024-07-15 00:10:00,MAQ016,CLIENTE017,P006,Galletas,Snack,1000,3,3000,Tarjeta,Ruta A,Valparaíso,Viña del Mar,Costa
S00813,2024-11-10 16:15:00,MAQ004,CLIENTE013,P002,Pepsi,Bebida,1100,3,3300,Tarjeta,Ruta B,Antofagasta,Antofagasta,Norte
S00814,2024-12-16 20:21:00,MAQ020,CLIENTE020,P010,Chocolate,Snack,1700,3,5100,Efectivo,Ruta D,Biobío,Concepción,Sur
S00815,2024-08-29 03:20:00,MAQ019,CLIENTE030,P007,Café en lata,Bebida,1300,1,1300,Efectivo,Ruta E,Región Metropolitana,Santiago,Centro
S00816,2024-07-23 12:42:00,MAQ016,CLIENTE004,P003,Agua Mineral,Bebida,900,2,1800,Tarjeta,Ruta C,Valparaíso,Viña del Mar,Costa
S00817,2024-03-11 01:30:00,MAQ015,CLIENTE029,P009,Jugo Natural,Bebida,1400,3,4200,Tarjeta,Ruta E,Biobío,Concepción,Sur
S00818,2024-05-12 20:31:00,MAQ004,CLIENTE044,P008,Energética,Bebida,1600,2,3200,QR,Ruta E,Región Metropolitana,Santiago,Centro
S00819,2024-07-29 12:13:00,MAQ005,CLIENTE049,P006,Galletas,Snack,1000,1,1000,QR,Ruta C,Araucanía,Temuco,Sur
S00820,2024-05-01 11:09:00,MAQ018,CLIENTE042,P005,Barra de Cereal,Snack,800,3,2400,Tarjeta,Ruta C,Araucanía,Temuco,Sur
S00821,2024-11-06 00:57:00,MAQ013,CLIENTE017,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta A,Biobío,Concepción,Sur
S00822,2024-10-25 21:12:00,MAQ017,CLIENTE043,P007,Café en lata,Bebida,1300,1,1300,Tarjeta,Ruta E,Biobío,Concepción,Sur
S00823,2024-03-18 08:15:00,MAQ011,CLIENTE049,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S00824,2024-03-10 04:00:00,MAQ013,CLIENTE022,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta E,Biobío,Concepción,Sur
S00825,2024-04-15 02:31:00,MAQ013,CLIENTE027,P007,Café en lata,Bebida,1300,2,2600,Efectivo,Ruta B,Araucanía,Temuco,Sur
S00826,2024-02-27 03:37:00,MAQ012,CLIENTE016,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta E,Antofagasta,Antofagasta,Norte
S00827,2024-01-02 03:25:00,MAQ009,CLIENTE035,P006,Galletas,Snack,1000,2,2000,QR,Ruta C,Araucanía,Temuco,Sur
S00828,2024-11-01 03:05:00,MAQ020,CLIENTE022,P008,Energética,Bebida,1600,1,1600,QR,Ruta D,Antofagasta,Antofagasta,Norte
S00829,2024-04-12 03:39:00,MAQ014,CLIENTE017,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta D,Región Metropolitana,Santiago,Centro
S00830,2024-12-23 04:41:00,MAQ018,CLIENTE047,P005,Barra de Cereal,Snack,800,3,2400,QR,Ruta D,Valparaíso,Viña del Mar,Costa
S00831,2024-03-06 01:33:00,MAQ008,CLIENTE001,P006,Galletas,Snack,1000,3,3000,Tarjeta,Ruta C,Araucanía,Temuco,Sur
S00832,2024-03-14 15:11:00,MAQ007,CLIENTE010,P002,Pepsi,Bebida,1100,3,3300,Efectivo,Ruta D,Biobío,Concepción,Sur
S00833,2024-12-22 01:14:00,MAQ011,CLIENTE017,P010,Chocolate,Snack,1700,3,5100,QR,Ruta C,Región Metropolitana,Santiago,Centro
S00834,2024-12-07 05:42:00,MAQ018,CLIENTE023,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta B,Araucanía,Temuco,Sur
S00835,2024-09-22 07:21:00,MAQ003,CLIENTE047,P004,Papas Fritas,Snack,1500,3,4500,Efectivo,Ruta E,Antofagasta,Antofagasta,Norte
S00836,2024-04-19 08:52:00,MAQ006,CLIENTE033,P002,Pepsi,Bebida,1100,3,3300,Tarjeta,Ruta D,Biobío,Concepción,Sur
S00837,2024-07-22 22:37:00,MAQ003,CLIENTE034,P002,Pepsi,Bebida,1100,2,2200,QR,Ruta E,Valparaíso,Viña del Mar,Costa
S00838,2024-08-09 07:26:00,MAQ001,CLIENTE045,P008,Energética,Bebida,1600,3,4800,QR,Ruta B,Región Metropolitana,Santiago,Centro
S00839,2024-01-01 09:53:00,MAQ012,CLIENTE006,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta D,Antofagasta,Antofagasta,Norte
S00840,2024-04-09 14:19:00,MAQ008,CLIENTE023,P009,Jugo Natural,Bebida,1400,1,1400,Efectivo,Ruta E,Biobío,Concepción,Sur
S00841,2024-07-06 14:11:00,MAQ001,CLIENTE012,P008,Energética,Bebida,1600,3,4800,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S00842,2024-07-19 10:48:00,MAQ018,CLIENTE030,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S00843,2024-04-23 05:15:00,MAQ007,CLIENTE030,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta D,Araucanía,Temuco,Sur
S00844,2024-03-07 21:26:00,MAQ019,CLIENTE011,P008,Energética,Bebida,1600,2,3200,Efectivo,Ruta D,Araucanía,Temuco,Sur
S00845,2024-12-22 00:55:00,MAQ008,CLIENTE036,P010,Chocolate,Snack,1700,3,5100,QR,Ruta E,Región Metropolitana,Santiago,Centro
S00846,2024-05-29 05:36:00,MAQ010,CLIENTE044,P003,Agua Mineral,Bebida,900,3,2700,Tarjeta,Ruta D,Antofagasta,Antofagasta,Norte
S00847,2024-01-09 17:03:00,MAQ009,CLIENTE026,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta E,Biobío,Concepción,Sur
S00848,2024-05-26 12:15:00,MAQ004,CLIENTE046,P007,Café en lata,Bebida,1300,3,3900,Efectivo,Ruta C,Antofagasta,Antofagasta,Norte
S00849,2024-03-10 03:05:00,MAQ003,CLIENTE037,P009,Jugo Natural,Bebida,1400,3,4200,Tarjeta,Ruta E,Biobío,Concepción,Sur
S00850,2024-03-22 22:50:00,MAQ001,CLIENTE025,P006,Galletas,Snack,1000,2,2000,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S00851,2024-03-22 02:40:00,MAQ017,CLIENTE010,P007,Café en lata,Bebida,1300,3,3900,Efectivo,Ruta C,Valparaíso,Viña del Mar,Costa
S00852,2024-09-15 17:15:00,MAQ004,CLIENTE010,P005,Barra de Cereal,Snack,800,2,1600,Efectivo,Ruta B,Biobío,Concepción,Sur
S00853,2024-12-04 18:28:00,MAQ014,CLIENTE008,P010,Chocolate,Snack,1700,2,3400,QR,Ruta C,Región Metropolitana,Santiago,Centro
S00854,2024-11-16 00:04:00,MAQ001,CLIENTE025,P003,Agua Mineral,Bebida,900,3,2700,Tarjeta,Ruta B,Biobío,Concepción,Sur
